STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2020-Q2,,127.0035893,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2020-Q3,,128.0983053,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2020-Q4,,129.9798155,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2021-Q1,,132.4849509,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2021-Q2,,134.7505022,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2021-Q3,,136.4662918,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2021-Q4,,137.6199932,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2022-Q1,,138.9476096,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2022-Q2,,141.6222736,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2022-Q3,,144.9334967,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2022-Q4,,147.4440542,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2023-Q1,,150.0936138,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2023-Q2,,152.2849497,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2023-Q3,,154.3657575,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2023-Q4,,156.5864396,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2024-Q1,,158.8564695,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2024-Q2,,160.151673,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2024-Q3,,161.7794379,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2024-Q4,,163.5446752,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2025-Q1,,165.397907,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2025-Q2,,168.1374488,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2025-Q3,,170.4178284,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2025-Q4,,172.3230783,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,MEX,Mexico,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2026-Q1,,174.010838,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2006-Q1,,132.1154327,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2006-Q2,,142.5951796,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2006-Q3,,150.2188633,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2006-Q4,,164.6844629,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2007-Q1,,174.8053169,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2007-Q2,,169.0617648,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2007-Q3,,169.4335138,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2007-Q4,,166.1844884,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2008-Q1,,160.1462085,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2008-Q2,,149.7499261,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2008-Q3,,131.0546592,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2008-Q4,,112.0060449,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2009-Q1,,95.8479813,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2009-Q2,,96.85365261,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2009-Q3,,102.431361,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2009-Q4,,108.2159233,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2010-Q1,,104.2967693,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2010-Q2,,102.9471849,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2010-Q3,,103.134235,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2010-Q4,,104.9016303,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2011-Q1,,108.9960356,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2011-Q2,,109.9162829,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2011-Q3,,110.0123923,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2011-Q4,,105.4554936,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2012-Q1,,104.7176632,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2012-Q2,,101.5374037,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2012-Q3,,100.293669,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2012-Q4,,101.7718488,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2013-Q1,,101.5345732,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2013-Q2,,103.0336154,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2013-Q3,,103.0644712,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2013-Q4,,105.1163325,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2014-Q1,,105.8640187,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2014-Q2,,104.9800943,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2014-Q3,,108.8248302,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2014-Q4,,97.3001221,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2015-Q1,,98.62289003,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2015-Q2,,98.34035207,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2015-Q3,,98.98182278,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2015-Q4,,104.0549351,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2016-Q1,,105.4468934,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2016-Q2,,108.5736436,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2016-Q3,,112.2354512,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2016-Q4,,113.8227696,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2017-Q1,,116.5691374,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2017-Q2,,119.8352223,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2017-Q3,,121.5705016,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2017-Q4,,122.3222384,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2018-Q1,,127.3057402,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2018-Q2,,127.16295,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2018-Q3,,123.5287677,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2018-Q4,,127.2382888,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2019-Q1,,127.7951579,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2019-Q2,,129.867209,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2019-Q3,,133.7753143,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2019-Q4,,134.4818176,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2020-Q1,,133.1903282,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,LVA,Latvia,Q,Quarterly,HPI_RPI,Price to rent ratio,IX,Index,2020-Q2,,139.1125335,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
